track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_name,playlist_id,album_type,album_id,artist_id,explicit,track_popularity,market_id,num_avail_markets,num_artists,playlist_rank,artist_name,followers,genres,artist_popularity,cluster,artist_genre
4mGcrLq0JSjumS1GyyQOYj,0.63,0.665,4.0,-6.654,0.0,0.28400000000000003,0.14300000000000002,0.0,0.23900000000000002,0.323,177.995,172154.0,4.0,Olmuşum Leyla,37i9dQZEVXbJARRcHjHcAr,single,3KO4mFibY1L2nbqOateAOA,1qZ684TB9E1BjH58btdtYd,False,75,turkey,184,1,18,Buray,1873605,"['turkish deep house', 'turkish pop']",64,7,Electronic
5vHWd8yLGCxb8s9RaThO9w,0.662,0.845,6.0,-4.327,1.0,0.145,0.039,0.0,0.153,0.723,134.857,180444.0,4.0,Non litighiamo più,37i9dQZEVXbJUPkgaWZcWG,single,3ARAg9P6I7BCuwRy0UJKos,0L1f9i3L3fkMNENljDOsjG,False,76,italy,184,1,31,Rocco Hunt,1670294,"['italian adult pop', 'italian hip hop', 'italian pop', 'pop virale italiano', 'rap napoletano']",65,11,Pop
7lTVXJfNK4xaJSUXCUac6a,0.884,0.762,4.0,-2.344,0.0,0.045200000000000004,0.318,0.000237,0.0857,0.962,129.989,136615.0,4.0,Fode Bem,37i9dQZEVXbKzoK95AbRy9,single,2Sky04WIU47r6SZ4AGGOzE,3CIIaeZuFYrAD6PRVyuO4U,True,75,brazil,184,2,12,Felipe Amorim,1095800,"['arrocha', 'arrochadeira']",78,3,Country
54u86CmMqGI1rRuULlTqaB,0.9470000000000001,0.75,6.0,-0.855,0.0,0.0534,0.424,4.76e-05,0.0845,0.961,124.993,163200.0,4.0,Toca o Trompete,37i9dQZEVXbKzoK95AbRy9,single,4Vy1Rn4htx3L0ojjaeePww,3CIIaeZuFYrAD6PRVyuO4U,True,87,brazil,184,1,5,Felipe Amorim,1095800,"['arrocha', 'arrochadeira']",78,3,Country
1haJsMtoBhHfvuM7XWuT3W,0.558,0.648,9.0,-7.081,0.0,0.055,0.226,7.76e-06,0.09860000000000001,0.844,143.876,187226.0,3.0,El Azul,37i9dQZEVXbJHSzlHx2ZJU,single,2szyIt0ulaHnKxxyrlUCDB,7Gi6gjaWy3DxyilpF1a8Is,False,89,guatemala,183,2,12,Junior H,10253398,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",88,5,Latin
1haJsMtoBhHfvuM7XWuT3W,0.558,0.648,9.0,-7.081,0.0,0.055,0.226,7.76e-06,0.09860000000000001,0.844,143.876,187226.0,3.0,El Azul,37i9dQZEVXbKUoIkUXteF6,single,2szyIt0ulaHnKxxyrlUCDB,7Gi6gjaWy3DxyilpF1a8Is,False,89,mexico,183,2,9,Junior H,10253398,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",88,5,Latin
1piak4R3yW4otWWyaSqyCH,0.662,0.801,8.0,-6.397,0.0,0.0859,0.256,0.0,0.126,0.8270000000000001,114.922,194519.0,3.0,El Tsurito,37i9dQZEVXbKUoIkUXteF6,single,2Vsd77mgdyNDlYG1XYmBuA,7Gi6gjaWy3DxyilpF1a8Is,True,84,mexico,183,3,37,Junior H,10253398,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",88,3,Latin
1RGlfmdvcfatN0ZLOmzanS,0.5710000000000001,0.5670000000000001,8.0,-6.873,1.0,0.0994,0.431,0.0,0.129,0.967,165.332,196500.0,3.0,El Hijo Mayor,37i9dQZEVXbKUoIkUXteF6,single,5uNnU1f0N66Xkll4wRnjXL,7Gi6gjaWy3DxyilpF1a8Is,True,82,mexico,183,1,46,Junior H,10253398,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",88,2,Latin
0eFMbKCRw8KByXyWBw8WO7,0.529,0.46900000000000003,1.0,-6.967,0.0,0.0358,0.08990000000000001,1.53e-05,0.8310000000000001,0.34400000000000003,87.864,239906.0,4.0,Still With You,37i9dQZEVXbJZGli0rRP3r,single,0i3baFZqWSrjjgTWrhKunB,6HaGTQPmzraVmaVxvz6EUc,False,83,south_korea,184,1,31,Jung Kook,9860625,['k-pop'],86,7,Pop
1RDvyOk4WtPCtoqciJwVn8,0.71,0.879,0.0,-4.218,1.0,0.0422,0.158,0.00142,0.439,0.341,114.993,201391.0,4.0,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],37i9dQZEVXbJZGli0rRP3r,single,0gr5OmB74UhoANEXwYT3gE,6HaGTQPmzraVmaVxvz6EUc,False,82,south_korea,184,3,15,Jung Kook,9860625,['k-pop'],86,10,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbNG2KDcFcKOF,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,global,184,2,2,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbK4fwx2r07XW,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,australia,184,2,32,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbLRLeF2cVSaP,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,belarus,184,2,9,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbMda2apknTqH,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,canada,184,2,19,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbMPoK06pe7d6,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,dominican_republic,184,2,26,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbJPVQvqZqpcM,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,ecuador,184,2,9,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbMy2EcFg5F9m,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,egypt,184,2,35,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbJHSzlHx2ZJU,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,guatemala,184,2,28,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbMdvweCgpBAe,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,hong_kong,184,2,3,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbIZK8aUquyx8,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,indonesia,184,2,9,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbKqiTGXuCOsB,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,japan,184,2,2,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbLeBcWrdps2V,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,kazakhstan,184,2,5,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbKcS4rq3mEhp,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,malaysia,184,2,1,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbNM8vS9cIqAG,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,morocco,184,2,24,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbIWlLQoMVEFp,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,new_zealand,184,2,42,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbNy9tB5elXf1,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,pakistan,184,2,7,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbNSiWnkYnziz,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,panama,184,2,25,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbMGcjiWgg253,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,peru,184,2,3,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbJVKdmjH0pON,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,philippines,184,2,1,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbMeCoUmQDLUW,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,romania,184,2,31,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbO839WGRmpu1,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,saudi_arabia,184,2,2,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbN66FupT0MuX,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,singapore,184,2,1,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbJZGli0rRP3r,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,south_korea,184,2,1,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbMVY2FDHm6NN,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,taiwan,184,2,1,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbJ7qiJCES5cj,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,thailand,184,2,1,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbIZQf3WEYSut,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,uae,184,2,3,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbLp5XoPON0wI,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,usa,184,2,31,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbNcoJZ65xktI,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,ukraine,184,2,8,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbNvXzC8A6ysJ,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,venezuela,184,2,9,Jung Kook,9860625,['k-pop'],86,2,Pop
7x9aauaA9cu6tyfpHnqDLo,0.802,0.8320000000000001,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,Seven (feat. Latto) (Explicit Ver.),37i9dQZEVXbKZyn1mKjmIl,single,53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,True,97,vietnam,184,2,1,Jung Kook,9860625,['k-pop'],86,2,Pop
5FWQLEX0lavdxiWGBNkBQ4,0.595,0.675,8.0,-3.814,1.0,0.108,0.121,1.24e-06,0.314,0.612,140.978,182076.0,3.0,Me Enteré,37i9dQZEVXbKPTKrnFPD0G,single,6KBwgofbUBuXuFTuKmi9Js,5Y3MV9DZ0d87NnVm56qSY1,False,81,argentina,183,2,28,Tiago PZK,3989225,"['trap argentino', 'trap latino', 'urbano latino']",78,11,Latin
1PSlMgsJ0V7pUeumk13fbs,0.705,0.737,10.0,-3.961,0.0,0.0713,0.024,1.04e-06,0.0688,0.716,179.924,159246.0,4.0,ASQUEROSO,37i9dQZEVXbKPTKrnFPD0G,single,6QawDZdJyz7hiAkgw65BA3,5Y3MV9DZ0d87NnVm56qSY1,True,75,argentina,183,2,49,Tiago PZK,3989225,"['trap argentino', 'trap latino', 'urbano latino']",78,3,Latin
5EaVikAxSRponyifRP6Fhp,0.636,0.965,11.0,-6.033,0.0,0.199,0.004070000000000001,3.19e-06,0.0743,0.44,165.015,68364.0,4.0,Super Tuna,37i9dQZEVXbIZQf3WEYSut,single,7vreT3Vciy3cTiidhsw9Y2,5vV3bFXnN6D6N3Nj4xRvaV,False,74,uae,184,1,23,JIN,6939682,['k-pop'],70,7,Pop
0h7QMc9ZRzA9QJrbEHytn2,0.54,0.761,5.0,-5.356,1.0,0.031100000000000003,0.00446,2.4999999999999998e-06,0.137,0.215,124.988,282463.0,4.0,The Astronaut,37i9dQZEVXbIZQf3WEYSut,single,6nT2VfGN07ar1vdZyJY6ox,5vV3bFXnN6D6N3Nj4xRvaV,False,85,uae,184,1,18,JIN,6939682,['k-pop'],70,11,Pop
0redQHBfejmPUhonR5ppGC,0.656,0.842,5.0,-3.746,0.0,0.201,0.5740000000000001,0.0,0.6890000000000001,0.721,159.918,156942.0,4.0,Duas Três,37i9dQZEVXbKzoK95AbRy9,single,3wqvUHnPBKg34UfjlGouEr,6m6e7D2TnV0aYMllFFwMxu,False,84,brazil,184,3,21,Guilherme & Benuto,668849,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",75,7,Country
7DkhndGTKaqkFxxKN7XlAh,0.529,0.87,1.0,-3.463,0.0,0.0942,0.444,0.0,0.6920000000000001,0.384,147.778,166491.0,4.0,Manda um Oi - Ao Vivo,37i9dQZEVXbKzoK95AbRy9,single,1HItTCmal7a7jPpRwnV4g3,6m6e7D2TnV0aYMllFFwMxu,False,84,brazil,184,2,24,Guilherme & Benuto,668849,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",75,7,Country
5UcWUgWfR2Ir0EXSb1EpoM,0.629,0.441,11.0,-7.572,0.0,0.295,0.296,1.65e-06,0.114,0.319,94.411,149561.0,4.0,8 AM,37i9dQZEVXbKPTKrnFPD0G,album,0pWzIntouGCOZzQsSW6xYc,2UZIAOlrnyZmyzt1nuXr9y,True,80,argentina,184,2,37,Nicki Nicole,4820732,"['argentine hip hop', 'r&b argentino', 'trap argentino', 'trap latino', 'urbano latino']",79,3,Hip Hop
6r0TaoZh1Oc1KkuL4rC1kB,0.81,0.657,1.0,-2.9779999999999998,1.0,0.155,0.48,0.0,0.108,0.6980000000000001,89.972,143936.0,4.0,DISPARA ***,37i9dQZEVXbKPTKrnFPD0G,album,0pWzIntouGCOZzQsSW6xYc,2UZIAOlrnyZmyzt1nuXr9y,True,79,argentina,184,2,24,Nicki Nicole,4820732,"['argentine hip hop', 'r&b argentino', 'trap argentino', 'trap latino', 'urbano latino']",79,1,Hip Hop
0dxp7DyPJEo6JhtnjUtBnN,0.495,0.6910000000000001,10.0,-4.989,0.0,0.044700000000000004,0.0745,0.0033,0.0881,0.299,123.051,222912.0,4.0,On My Love,37i9dQZEVXbMw2iUtFR5Eq,single,1NoYjCb7ReBR4kfmjntHTi,1Xylc3o4UrD53lo9CvFvVg,False,78,denmark,184,2,45,Zara Larsson,10395764,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']",75,5,Pop
0dxp7DyPJEo6JhtnjUtBnN,0.495,0.6910000000000001,10.0,-4.989,0.0,0.044700000000000004,0.0745,0.0033,0.0881,0.299,123.051,222912.0,4.0,On My Love,37i9dQZEVXbLWYFZ5CkSvr,single,1NoYjCb7ReBR4kfmjntHTi,1Xylc3o4UrD53lo9CvFvVg,False,78,norway,184,2,9,Zara Larsson,10395764,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']",75,5,Pop
0dxp7DyPJEo6JhtnjUtBnN,0.495,0.6910000000000001,10.0,-4.989,0.0,0.044700000000000004,0.0745,0.0033,0.0881,0.299,123.051,222912.0,4.0,On My Love,37i9dQZEVXbKVvfnL1Us06,single,1NoYjCb7ReBR4kfmjntHTi,1Xylc3o4UrD53lo9CvFvVg,False,78,sweden,184,2,4,Zara Larsson,10395764,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']",75,5,Pop
4vOoQh9MhS9pyrbvc8LyMz,0.584,0.915,6.0,-3.199,0.0,0.11,0.006860000000000001,0.000155,0.098,0.5700000000000001,181.882,196940.0,4.0,Can't Tame Her,37i9dQZEVXbLWYFZ5CkSvr,single,7ytOBcbbFsYDHojnMP5Gs7,1Xylc3o4UrD53lo9CvFvVg,False,79,norway,184,1,46,Zara Larsson,10395764,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']",75,7,Pop
4vOoQh9MhS9pyrbvc8LyMz,0.584,0.915,6.0,-3.199,0.0,0.11,0.006860000000000001,0.000155,0.098,0.5700000000000001,181.882,196940.0,4.0,Can't Tame Her,37i9dQZEVXbKVvfnL1Us06,single,7ytOBcbbFsYDHojnMP5Gs7,1Xylc3o4UrD53lo9CvFvVg,False,79,sweden,184,1,44,Zara Larsson,10395764,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']",75,7,Pop
01Lhwz9MYE6hu58oLQjOxh,0.584,0.913,8.0,-3.446,1.0,0.0883,0.187,0.0,0.0872,0.326,135.987,167647.0,4.0,Un Altro Mondo (con Tananai & Marracash),37i9dQZEVXbJUPkgaWZcWG,single,4ryxRPTcHPcbSKN8WbmHDC,5rRcnWrevHgbuWjl7Lhft7,False,75,italy,183,3,28,Merk & Kremont,97209,"['dutch house', 'electro house', 'progressive electro house', 'sky room']",61,11,Electronic
6oz1L5jcqZWYuId7nxvIan,0.881,0.431,6.0,-11.093,0.0,0.09140000000000001,0.182,0.0018000000000000002,0.113,0.246,94.0,174730.0,4.0,Still Rollin,37i9dQZEVXbMWDif5SCBJq,album,5AivaZj0CiQJoDWqVH2pbh,5r3wPya2PpeTTsXsGhQU8O,False,83,india,184,1,15,Shubh,1960043,['punjabi hip hop'],76,7,Hip Hop
6oz1L5jcqZWYuId7nxvIan,0.881,0.431,6.0,-11.093,0.0,0.09140000000000001,0.182,0.0018000000000000002,0.113,0.246,94.0,174730.0,4.0,Still Rollin,37i9dQZEVXbNy9tB5elXf1,album,5AivaZj0CiQJoDWqVH2pbh,5r3wPya2PpeTTsXsGhQU8O,False,83,pakistan,184,1,8,Shubh,1960043,['punjabi hip hop'],76,7,Hip Hop
08Isz2ETWSBhvIl8UpKYsp,0.768,0.487,4.0,-8.936,0.0,0.0431,0.24,0.0,0.17500000000000002,0.722,137.034,170388.0,4.0,No Love,37i9dQZEVXbMWDif5SCBJq,single,5Zcgog7sQ79ISF32y9nABU,5r3wPya2PpeTTsXsGhQU8O,False,80,india,184,1,44,Shubh,1960043,['punjabi hip hop'],76,7,Hip Hop
08Isz2ETWSBhvIl8UpKYsp,0.768,0.487,4.0,-8.936,0.0,0.0431,0.24,0.0,0.17500000000000002,0.722,137.034,170388.0,4.0,No Love,37i9dQZEVXbNy9tB5elXf1,single,5Zcgog7sQ79ISF32y9nABU,5r3wPya2PpeTTsXsGhQU8O,False,80,pakistan,184,1,13,Shubh,1960043,['punjabi hip hop'],76,7,Hip Hop
4eBvRhTJ2AcxCsbfTUjoRp,0.742,0.627,4.0,-8.939,0.0,0.0533,0.262,1.2299999999999999e-05,0.269,0.356,89.998,183757.0,4.0,Cheques,37i9dQZEVXbMWDif5SCBJq,album,5AivaZj0CiQJoDWqVH2pbh,5r3wPya2PpeTTsXsGhQU8O,False,87,india,184,1,3,Shubh,1960043,['punjabi hip hop'],76,7,Hip Hop
4eBvRhTJ2AcxCsbfTUjoRp,0.742,0.627,4.0,-8.939,0.0,0.0533,0.262,1.2299999999999999e-05,0.269,0.356,89.998,183757.0,4.0,Cheques,37i9dQZEVXbNy9tB5elXf1,album,5AivaZj0CiQJoDWqVH2pbh,5r3wPya2PpeTTsXsGhQU8O,False,87,pakistan,184,1,3,Shubh,1960043,['punjabi hip hop'],76,7,Hip Hop
42TMa2hgBNjte4uV7jNCnQ,0.711,0.7020000000000001,5.0,-10.048,1.0,0.233,0.00487,0.016300000000000002,0.0932,0.674,180.219,148188.0,4.0,Baller,37i9dQZEVXbNy9tB5elXf1,single,44aCFqUbG06fL58kqpMp8p,5r3wPya2PpeTTsXsGhQU8O,False,79,pakistan,184,2,26,Shubh,1960043,['punjabi hip hop'],76,11,Hip Hop
6ZYxNjuAU9Vy3VtF6W1dtE,0.8200000000000001,0.504,4.0,-9.113,0.0,0.14100000000000001,0.261,7e-06,0.10400000000000001,0.275,85.016,199206.0,4.0,We Rollin,37i9dQZEVXbNy9tB5elXf1,single,09vnsHZoXH0OQWNAaOkVcf,5r3wPya2PpeTTsXsGhQU8O,True,77,pakistan,184,1,38,Shubh,1960043,['punjabi hip hop'],76,3,Hip Hop
53QrRlALFJfZgdcGLKwy5s,0.967,0.362,5.0,-11.374,0.0,0.159,0.514,0.006370000000000001,0.124,0.633,115.974,139134.0,4.0,Dior,37i9dQZEVXbNy9tB5elXf1,album,5AivaZj0CiQJoDWqVH2pbh,5r3wPya2PpeTTsXsGhQU8O,False,75,pakistan,184,1,50,Shubh,1960043,['punjabi hip hop'],76,7,Hip Hop
5ZLkihi6DVsHwDL3B8ym1t,0.848,0.512,7.0,-7.757,1.0,0.11800000000000001,0.28400000000000003,0.006450000000000001,0.101,0.881,144.926,159222.0,4.0,One Love,37i9dQZEVXbMWDif5SCBJq,single,3tNH9Fp4dm3qa3Kr4cv5uJ,5r3wPya2PpeTTsXsGhQU8O,False,76,india,184,1,27,Shubh,1960043,['punjabi hip hop'],76,11,Hip Hop
